fea1,fea2,fea3,fea4,fea5,fea6,fea7,fea8,fea9,fea10,fea11,fea12,fea13,fea14,fea15,fea16,fea17,fea18,target
0.3157894736842105,0.0,0.5511363636363636,0.5675675675675675,2,17,23,2,13,8,4,4,29,3,1,2,16,0,1
0.5723684210526315,0.037037037037037035,0.011363636363636364,0.010810810810810811,2,6,6,2,13,8,7,1,2,1,0,3,0,1,1
0.43421052631578944,0.0,0.18181818181818182,0.010810810810810811,1,27,3,2,13,8,15,9,2,18,1,2,16,4,1
0.013157894736842105,0.6049382716049383,0.011363636363636364,0.6432432432432433,2,18,1,35,6,14,17,20,28,1,0,3,4,1,1
0.5263157894736842,0.0,0.6818181818181819,0.5135135135135136,2,6,3,2,13,8,3,9,5,23,1,2,16,4,1
0.046052631578947366,0.9629629629629629,0.3068181818181818,0.9837837837837838,2,17,6,2,13,8,8,3,2,0,1,4,0,1,0
0.013157894736842105,0.691358024691358,0.75,0.7621621621621621,1,11,0,23,6,4,9,22,28,1,1,19,0,1,1
0.4407894736842105,0.0,0.011363636363636364,0.010810810810810811,1,30,3,2,13,8,15,9,31,14,1,2,16,4,1
0.0,0.037037037037037035,0.4545454545454546,1.0,1,18,17,0,4,17,21,21,0,0,2,0,1,21,0
0.5789473684210527,0.7777777777777777,0.19318181818181818,0.8486486486486486,1,6,8,2,13,8,3,4,5,1,1,17,0,1,1
0.013157894736842105,0.06172839506172839,0.011363636363636364,0.31891891891891894,1,6,22,33,6,1,17,11,3,1,0,3,0,1,1
1.0,0.037037037037037035,1.0,1.0,1,11,13,2,16,19,28,11,0,0,2,0,2,36,1
0.3421052631578947,0.0,0.8068181818181819,0.1783783783783784,2,28,12,2,15,15,0,9,23,7,1,0,5,4,1
0.013157894736842105,0.35802469135802467,0.40340909090909094,1.0,2,42,0,24,6,13,9,28,1,0,2,2,1,17,1
0.019736842105263157,0.4691358024691358,0.05113636363636364,0.4864864864864865,2,13,0,4,11,0,17,11,24,1,0,3,4,1,1
0.9802631578947368,0.0,0.02840909090909091,0.010810810810810811,1,1,22,37,13,8,3,4,5,18,1,2,14,0,1
0.006578947368421052,0.04938271604938271,0.2272727272727273,0.005405405405405406,2,7,9,1,4,17,21,12,1,1,9,2,1,10,1
0.381578947368421,0.0,0.9375,0.010810810810810811,2,4,1,2,13,8,12,9,2,18,1,0,5,0,1
0.36184210526315785,0.037037037037037035,0.6931818181818182,0.010810810810810811,1,22,19,2,13,8,7,9,28,1,0,3,4,1,1
0.625,0.037037037037037035,0.011363636363636364,0.010810810810810811,1,31,22,2,13,8,15,9,28,1,1,20,4,1,1
0.9671052631578947,0.0,0.5284090909090909,0.7243243243243244,1,19,16,32,13,8,4,9,2,14,0,0,5,0,1
0.013157894736842105,0.037037037037037035,0.6193181818181819,0.010810810810810811,2,22,6,38,6,3,2,20,28,1,1,19,0,1,1
0.5789473684210527,0.024691358024691357,0.6818181818181819,0.010810810810810811,2,6,12,2,15,15,3,9,17,18,1,0,5,0,1
0.9605263157894737,0.0,0.6420454545454546,0.7783783783783784,1,15,12,34,13,8,12,9,2,19,1,2,17,0,1
0.013157894736842105,0.2345679012345679,0.011363636363636364,0.23243243243243245,2,9,6,35,6,3,2,11,20,1,0,3,4,1,1
0.02631578947368421,0.0,0.5284090909090909,0.17297297297297298,1,14,16,2,13,8,3,9,17,18,1,2,20,4,1
0.6447368421052632,0.037037037037037035,0.5340909090909091,0.010810810810810811,1,3,22,2,13,8,18,4,5,1,1,6,0,1,1
0.21710526315789472,0.25925925925925924,0.1875,0.2594594594594595,2,17,6,2,13,8,8,3,2,0,1,18,0,1,0
0.13157894736842105,0.0,0.3693181818181818,0.4648648648648649,1,6,16,2,13,8,15,9,17,4,1,2,20,0,1
0.513157894736842,0.0,0.9943181818181819,0.010810810810810811,1,5,3,2,13,8,4,4,2,25,1,2,23,0,1
0.21052631578947367,0.0,0.33522727272727276,0.010810810810810811,2,19,13,2,13,8,13,9,25,10,1,2,21,0,1
0.7697368421052632,0.037037037037037035,0.03409090909090909,0.010810810810810811,2,46,1,2,13,8,8,3,16,1,1,9,4,1,1
0.21052631578947367,0.0,1.0,0.8594594594594596,2,10,22,2,13,8,3,9,17,10,1,2,21,0,1
0.013157894736842105,0.345679012345679,0.9602272727272727,0.005405405405405406,2,31,0,18,6,4,9,17,1,1,3,2,1,34,1
0.09210526315789473,0.0,0.19886363636363638,0.9243243243243244,2,7,6,2,13,8,0,9,5,18,0,0,5,0,1
0.9342105263157894,0.0,0.5397727272727273,0.6000000000000001,2,17,16,46,13,8,18,9,5,13,1,2,24,4,1
0.9671052631578947,0.0,0.6647727272727273,0.010810810810810811,2,14,6,46,13,8,13,9,2,28,1,2,16,4,1
0.43421052631578944,0.0,0.18181818181818182,0.010810810810810811,1,27,3,2,13,8,15,9,2,18,1,2,16,4,1
0.09210526315789473,0.0,0.011363636363636364,0.8378378378378379,2,9,6,2,13,8,15,9,17,14,1,2,16,4,1
0.5328947368421052,0.0,0.6477272727272727,0.24324324324324326,2,14,16,2,13,8,15,4,28,23,1,2,21,0,1
0.7039473684210525,0.0,0.1590909090909091,0.4810810810810811,2,11,16,2,13,8,4,9,5,9,1,2,22,4,1
0.013157894736842105,0.691358024691358,0.011363636363636364,0.7621621621621621,2,28,5,26,6,11,9,24,9,1,0,3,0,1,1
0.013157894736842105,0.5185185185185185,0.9431818181818182,0.518918918918919,1,10,12,39,6,16,9,13,28,1,0,3,0,1,1
0.125,0.2345679012345679,0.8295454545454546,0.23243243243243245,2,12,16,2,15,15,3,9,5,1,1,18,4,1,1
0.019736842105263157,0.6666666666666666,0.011363636363636364,0.6756756756756757,2,18,0,5,11,6,9,11,3,1,0,3,4,1,1
0.894736842105263,0.0,0.011363636363636364,0.1891891891891892,2,42,10,2,15,15,3,9,21,18,1,2,18,0,1
0.7105263157894737,0.0,0.21022727272727273,0.010810810810810811,1,36,1,2,13,8,1,9,17,11,1,2,16,4,1
0.8026315789473684,0.037037037037037035,0.4147727272727273,0.010810810810810811,1,42,12,2,13,8,11,3,2,1,1,9,0,1,1
0.625,0.0,0.02840909090909091,0.010810810810810811,2,8,16,2,13,8,15,4,5,13,1,0,5,0,1
0.4407894736842105,0.0,0.011363636363636364,0.010810810810810811,1,30,3,2,13,8,15,9,31,14,1,2,16,4,1
0.8157894736842105,0.37037037037037035,0.045454545454545456,0.3621621621621622,1,46,13,2,13,8,15,9,7,1,0,3,4,1,1
0.631578947368421,0.0,0.011363636363636364,0.8216216216216217,1,8,13,2,13,8,15,9,2,16,1,2,20,4,1
0.013157894736842105,0.14814814814814814,0.011363636363636364,0.10810810810810811,2,18,10,33,6,5,17,11,14,0,0,3,4,1,0
1.0,0.037037037037037035,1.0,0.0,2,9,3,2,16,19,28,11,0,0,2,0,2,36,1
0.9605263157894737,0.0,0.6420454545454546,0.7783783783783784,1,15,12,34,13,8,12,9,2,19,1,2,17,0,1
0.36184210526315785,0.0,0.7215909090909091,0.8864864864864865,2,14,6,2,13,8,18,9,25,25,1,2,14,0,1
0.6447368421052632,0.037037037037037035,0.5340909090909091,0.010810810810810811,1,3,22,2,13,8,18,4,5,1,1,6,0,1,1
0.013157894736842105,0.037037037037037035,0.4090909090909091,1.0,2,20,0,13,6,1,17,13,1,0,2,2,1,18,0
0.013157894736842105,0.2345679012345679,0.011363636363636364,0.23243243243243245,2,9,6,35,6,3,2,11,20,1,0,3,4,1,1
0.3026315789473684,0.0,0.3806818181818182,0.010810810810810811,2,34,12,2,13,8,13,9,2,6,1,0,5,4,1
0.8486842105263157,0.037037037037037035,0.7897727272727273,0.010810810810810811,2,17,8,2,13,8,3,9,31,1,1,10,0,1,1
0.5789473684210527,0.037037037037037035,0.09659090909090909,0.010810810810810811,2,37,8,2,13,8,10,0,2,1,1,6,0,1,1
0.013157894736842105,0.037037037037037035,0.5625,1.0,2,30,8,39,6,11,9,24,1,0,2,2,1,25,1
0.763157894736842,0.037037037037037035,0.16477272727272727,0.010810810810810811,1,49,3,2,13,8,8,3,2,1,1,6,4,1,1
0.41447368421052627,0.6790123456790123,0.011363636363636364,0.6810810810810811,2,25,8,2,13,8,4,4,6,1,1,8,4,1,1
0.34868421052631576,0.0,0.17045454545454547,0.8864864864864865,2,14,6,2,15,15,3,0,5,18,1,2,24,4,1
0.019736842105263157,0.7407407407407407,0.09090909090909091,0.7405405405405405,1,27,0,7,11,16,9,11,9,1,1,15,4,1,1
0.8684210526315789,0.7160493827160493,0.03977272727272727,0.7351351351351352,2,3,12,2,10,9,8,7,2,0,0,3,4,2,1
0.6513157894736842,0.0,0.02840909090909091,0.010810810810810811,2,9,3,2,13,8,18,4,2,17,1,2,6,0,1
0.013157894736842105,0.7037037037037037,0.4943181818181818,0.7135135135135136,2,8,18,50,6,0,17,11,22,0,1,4,0,1,0
0.9210526315789473,0.0,0.39204545454545453,0.0918918918918919,2,22,19,27,15,15,3,9,5,18,0,0,5,4,1
0.013157894736842105,0.037037037037037035,0.5625,1.0,2,30,8,39,6,11,9,24,1,0,2,2,1,25,1
0.3684210526315789,0.0,0.5056818181818182,0.8540540540540541,2,20,3,2,13,8,0,9,2,4,0,0,5,4,1
0.5328947368421052,0.0,0.6477272727272727,0.24324324324324326,2,14,16,2,13,8,15,4,28,23,1,2,21,0,1
0.1381578947368421,0.6296296296296295,0.8238636363636364,0.6594594594594595,2,13,13,2,15,15,1,9,17,1,1,16,4,1,1
0.7368421052631579,0.3333333333333333,0.017045454545454544,0.5567567567567568,1,11,6,2,15,15,8,3,17,0,1,4,4,1,0
0.9407894736842105,0.0,0.7329545454545455,0.07027027027027027,1,18,8,37,13,8,4,9,2,3,1,0,5,0,1
0.019736842105263157,0.037037037037037035,0.011363636363636364,0.010810810810810811,2,17,22,36,11,14,17,11,3,0,0,3,0,1,0
0.6644736842105263,0.0,0.011363636363636364,0.010810810810810811,2,8,19,2,13,8,10,9,2,16,0,0,5,0,0
0.43421052631578944,0.0,0.9375,0.5459459459459459,2,5,10,2,13,8,0,4,5,17,1,2,23,0,1
0.21052631578947367,0.2839506172839506,0.011363636363636364,0.2810810810810811,2,19,19,2,13,8,10,0,2,0,0,3,0,1,0
0.9342105263157894,0.0,0.5397727272727273,0.6000000000000001,2,17,16,46,13,8,18,9,5,13,1,2,24,4,1
0.09210526315789473,0.0,0.19886363636363638,0.9243243243243244,2,7,6,2,13,8,0,9,5,18,0,0,5,0,1
0.30921052631578944,0.43209876543209874,0.011363636363636364,0.43783783783783786,1,4,22,2,15,15,3,4,23,1,0,3,0,1,1
0.625,0.037037037037037035,0.011363636363636364,0.010810810810810811,1,31,22,2,13,8,15,9,28,1,1,20,4,1,1
0.9802631578947368,0.0,0.02840909090909091,0.010810810810810811,1,1,22,37,13,8,3,4,5,18,1,2,14,0,1
0.09868421052631579,0.0,0.3522727272727273,0.010810810810810811,2,27,12,2,13,8,10,0,23,18,0,0,5,0,1
0.6842105263157894,0.3950617283950617,0.3068181818181818,0.3837837837837838,1,16,16,2,13,8,3,9,17,1,1,4,0,1,1
0.013157894736842105,0.06172839506172839,0.011363636363636364,0.31891891891891894,1,6,22,33,6,1,17,11,3,1,0,3,0,1,1
0.36184210526315785,0.0,0.7215909090909091,0.8864864864864865,2,14,6,2,13,8,18,9,25,25,1,2,14,0,1
0.02631578947368421,0.0,0.23863636363636365,0.5783783783783785,2,19,3,2,13,8,16,4,29,18,1,0,5,4,1
0.5263157894736842,0.0,0.6818181818181819,0.5135135135135136,2,6,3,2,13,8,3,9,5,23,1,2,16,4,1
0.9407894736842105,0.0,0.9488636363636364,0.8432432432432433,2,7,23,37,15,15,18,9,2,3,1,2,6,4,1
0.17105263157894735,0.024691358024691357,0.9375,0.010810810810810811,1,7,6,2,13,8,10,0,2,18,1,2,17,0,1
0.0,0.037037037037037035,0.005681818181818182,0.016216216216216217,1,22,4,0,2,17,22,8,1,5,0,1,5,28,1
0.25,0.08641975308641975,0.8636363636363636,0.043243243243243246,2,22,16,2,13,8,15,4,36,1,0,3,4,1,1
0.9144736842105262,0.0,0.48295454545454547,0.010810810810810811,2,24,16,29,13,8,12,9,2,4,1,0,5,4,1
1.0,0.037037037037037035,1.0,1.0,1,11,13,2,16,19,28,11,0,0,2,0,2,36,1
0.013157894736842105,0.7901234567901234,0.26136363636363635,0.8,1,33,10,33,6,18,17,16,35,1,1,13,4,1,1
0.013157894736842105,0.5555555555555556,0.011363636363636364,0.6864864864864866,2,9,6,28,6,3,17,11,34,1,0,3,0,3,1
0.5197368421052632,0.0,0.011363636363636364,0.3945945945945946,2,20,3,2,13,8,3,9,25,18,1,2,10,4,1
0.006578947368421052,0.04938271604938271,0.2272727272727273,0.005405405405405406,2,7,9,1,4,17,21,12,1,1,9,2,1,10,1
0.7039473684210525,0.0,0.07954545454545454,0.827027027027027,1,10,19,2,13,8,1,9,5,18,1,2,10,4,1
0.8092105263157894,0.4444444444444444,0.9147727272727273,0.4594594594594595,2,17,16,2,13,8,5,9,23,1,1,22,0,1,1
0.0,0.037037037037037035,0.011363636363636364,0.005405405405405406,2,25,14,0,3,17,23,24,1,1,4,2,1,5,1
0.47368421052631576,0.0,1.0,0.4972972972972973,1,4,19,2,13,8,15,9,17,24,1,2,20,0,1
0.013157894736842105,0.9135802469135802,0.9772727272727273,0.9567567567567568,1,7,12,42,6,1,17,20,28,1,1,16,0,1,1
0.9605263157894737,0.0,0.7329545454545455,0.8540540540540541,1,32,16,34,13,8,4,4,2,16,1,2,9,4,1
0.013157894736842105,0.037037037037037035,0.011363636363636364,1.0,2,27,8,2,6,3,2,18,1,0,2,0,1,5,1
0.046052631578947366,0.0,0.7272727272727273,0.010810810810810811,2,23,12,2,15,15,5,9,5,18,0,0,5,4,1
0.1381578947368421,0.0,0.6875,0.8324324324324325,2,23,10,2,13,8,0,9,2,3,1,0,5,4,1
0.5,0.0,0.23863636363636365,0.010810810810810811,1,8,12,2,15,15,18,9,17,17,0,0,5,0,1
0.3289473684210526,0.024691358024691357,0.011363636363636364,0.010810810810810811,2,28,22,2,13,8,15,9,25,20,1,0,5,0,1
0.5263157894736842,0.9135802469135802,0.7840909090909091,0.9567567567567568,1,4,23,2,15,15,3,9,5,1,1,17,4,1,1
0.631578947368421,0.0,0.011363636363636364,0.8216216216216217,1,8,13,2,13,8,15,9,2,16,1,2,20,4,1
0.17763157894736842,0.3333333333333333,0.5340909090909091,0.5567567567567568,2,6,12,2,13,8,3,9,17,1,1,6,4,1,1
0.09868421052631579,0.0,0.8125,0.7891891891891892,2,20,3,2,13,8,4,9,5,19,1,2,6,4,1
0.7697368421052632,0.037037037037037035,0.03409090909090909,0.010810810810810811,2,46,1,2,13,8,8,3,16,1,1,9,4,1,1
0.6447368421052632,0.9135802469135802,0.4715909090909091,0.9567567567567568,2,8,8,2,13,8,0,9,17,1,1,4,0,1,1
0.13157894736842105,0.0,0.4318181818181818,0.33513513513513515,2,15,23,2,13,8,3,4,25,13,1,0,5,0,1
0.29605263157894735,0.0,0.1590909090909091,0.02702702702702703,2,7,1,2,15,15,10,4,2,3,0,0,5,0,0
0.43421052631578944,0.0,0.9886363636363636,0.010810810810810811,2,23,8,2,13,8,13,4,25,10,1,2,10,4,1
0.43421052631578944,0.037037037037037035,0.5454545454545454,0.010810810810810811,1,16,12,2,13,8,3,0,25,1,1,20,4,1,1
0.25,0.08641975308641975,0.8636363636363636,0.043243243243243246,2,22,16,2,13,8,15,4,36,1,0,3,4,1,1
0.7697368421052632,0.037037037037037035,0.03409090909090909,0.010810810810810811,2,46,1,2,13,8,8,3,16,1,1,9,4,1,1
0.756578947368421,0.0,0.7613636363636364,0.7783783783783784,2,13,16,2,13,8,0,9,28,25,1,0,5,4,1
0.7894736842105263,0.037037037037037035,0.13636363636363635,0.010810810810810811,1,14,1,2,15,15,7,10,2,1,0,3,0,1,1
0.41447368421052627,0.6790123456790123,0.011363636363636364,0.6810810810810811,2,25,8,2,13,8,4,4,6,1,1,8,4,1,1
0.5263157894736842,0.9135802469135802,0.7840909090909091,0.9567567567567568,1,4,23,2,15,15,3,9,5,1,1,17,4,1,1
0.381578947368421,0.0,0.9375,0.010810810810810811,2,4,1,2,13,8,12,9,2,18,1,0,5,0,1
0.4276315789473684,0.0,0.32386363636363635,0.5675675675675675,2,25,23,2,13,8,15,9,2,3,1,2,6,0,1
0.3289473684210526,0.024691358024691357,0.011363636363636364,0.010810810810810811,2,28,22,2,13,8,15,9,25,20,1,0,5,0,1
0.18421052631578946,0.41975308641975306,0.32386363636363635,0.43243243243243246,2,20,23,2,13,8,0,9,2,1,0,3,4,1,1
0.7039473684210525,0.0,0.1590909090909091,0.4810810810810811,2,11,16,2,13,8,4,9,5,9,1,2,22,4,1
0.13157894736842105,0.0,0.4318181818181818,0.33513513513513515,2,15,23,2,13,8,3,4,25,13,1,0,5,0,1
0.013157894736842105,0.2345679012345679,0.011363636363636364,0.23243243243243245,2,9,6,35,6,3,2,11,20,1,0,3,4,1,1
0.013157894736842105,0.345679012345679,0.9602272727272727,0.005405405405405406,2,31,0,18,6,4,9,17,1,1,3,2,1,34,1
1.0,0.037037037037037035,1.0,1.0,2,23,13,2,16,19,28,11,0,0,2,0,2,36,1
0.013157894736842105,0.3333333333333333,0.1534090909090909,0.5567567567567568,2,6,10,45,6,3,17,13,30,1,1,16,0,1,1
0.43421052631578944,0.0,0.9375,0.5459459459459459,2,5,10,2,13,8,0,4,5,17,1,2,23,0,1
0.1907894736842105,0.0,0.011363636363636364,0.010810810810810811,2,8,16,2,15,15,3,4,17,21,1,0,5,0,1
0.9276315789473684,0.0,0.011363636363636364,0.010810810810810811,1,6,10,46,13,8,15,9,5,21,1,2,6,0,1
0.5394736842105263,0.0,0.5227272727272727,0.5675675675675675,2,40,13,2,13,8,8,3,11,16,1,2,9,4,1
0.7828947368421052,0.0,0.24431818181818182,0.010810810810810811,2,15,6,2,13,8,1,9,28,3,1,2,20,4,1
0.8157894736842105,0.37037037037037035,0.045454545454545456,0.3621621621621622,1,46,13,2,13,8,15,9,7,1,0,3,4,1,1
0.3026315789473684,0.0,0.46022727272727276,0.8648648648648649,2,20,10,2,13,8,10,0,23,10,1,2,14,0,1
0.019736842105263157,0.7407407407407407,0.09090909090909091,0.7405405405405405,1,27,0,7,11,16,9,11,9,1,1,15,4,1,1
0.9802631578947368,0.0,0.2840909090909091,0.010810810810810811,2,9,10,37,13,8,3,4,2,4,1,0,5,0,0
0.7894736842105263,0.0,0.011363636363636364,0.41081081081081083,2,14,23,2,13,8,3,4,28,13,1,2,9,0,1
0.013157894736842105,0.037037037037037035,0.011363636363636364,0.010810810810810811,2,8,6,49,6,1,17,11,4,0,0,3,0,1,0
0.013157894736842105,0.037037037037037035,0.10227272727272728,0.010810810810810811,1,33,19,47,6,3,17,26,35,1,1,19,4,1,1
0.5921052631578947,0.0,0.8125,0.31351351351351353,2,24,3,2,13,8,18,9,17,18,1,2,21,0,1
0.013157894736842105,0.5555555555555556,0.8181818181818182,0.6864864864864866,1,9,0,22,6,18,9,11,28,1,1,13,4,1,1
0.6447368421052632,0.49382716049382713,0.011363636363636364,0.5027027027027027,1,8,12,2,15,15,15,9,23,1,0,3,4,1,0
0.625,0.0,0.02840909090909091,0.010810810810810811,2,8,16,2,13,8,15,4,5,13,1,0,5,0,1
0.9276315789473684,0.43209876543209874,0.011363636363636364,0.43783783783783786,2,6,16,46,15,15,3,9,17,0,0,3,4,3,0
0.2631578947368421,0.0,0.011363636363636364,0.8972972972972973,2,11,3,2,13,8,4,9,2,22,1,2,23,0,1
0.21052631578947367,0.0,1.0,0.8594594594594596,2,10,22,2,13,8,3,9,17,10,1,2,21,0,1
0.6513157894736842,0.0,0.02840909090909091,0.010810810810810811,2,9,3,2,13,8,18,4,2,17,1,2,6,0,1
0.6644736842105263,0.0,0.5056818181818182,0.5297297297297298,2,9,1,2,13,8,0,4,17,6,1,2,9,4,1
0.5789473684210527,0.037037037037037035,0.09659090909090909,0.010810810810810811,2,37,8,2,13,8,10,0,2,1,1,6,0,1,1
0.5263157894736842,0.0,0.6818181818181819,0.5135135135135136,2,6,3,2,13,8,3,9,5,23,1,2,16,4,1
0.36184210526315785,0.0,0.7215909090909091,0.8864864864864865,2,14,6,2,13,8,18,9,25,25,1,2,14,0,1
0.25,0.08641975308641975,0.8636363636363636,0.043243243243243246,2,22,16,2,13,8,15,4,36,1,0,3,4,1,1
0.894736842105263,0.0,0.011363636363636364,0.1891891891891892,2,42,10,2,15,15,3,9,21,18,1,2,18,0,1
0.23026315789473684,0.0,0.8977272727272727,0.010810810810810811,1,14,12,2,15,15,18,4,17,19,1,2,6,0,1
0.9078947368421052,0.0,0.32386363636363635,0.016216216216216217,2,4,22,34,15,15,3,9,2,7,0,2,6,0,0
0.8355263157894737,0.037037037037037035,0.011363636363636364,0.010810810810810811,2,42,13,2,13,8,5,0,12,1,1,11,4,1,1
0.046052631578947366,0.0,0.7272727272727273,0.010810810810810811,2,23,12,2,15,15,5,9,5,18,0,0,5,4,1
0.9802631578947368,0.0,0.4318181818181818,0.03783783783783784,0,14,3,37,13,8,1,9,2,3,0,0,5,0,0
0.1907894736842105,0.0,0.011363636363636364,0.010810810810810811,2,8,16,2,15,15,3,4,17,21,1,0,5,0,1
0.5592105263157895,0.0,0.011363636363636364,0.010810810810810811,2,39,23,2,13,8,7,9,33,23,1,2,20,0,1
0.47368421052631576,0.0,1.0,0.4972972972972973,1,4,19,2,13,8,15,9,17,24,1,2,20,0,1
0.3026315789473684,0.0,0.46022727272727276,0.8648648648648649,2,20,10,2,13,8,10,0,23,10,1,2,14,0,1
0.34868421052631576,0.0,0.17045454545454547,0.8864864864864865,2,14,6,2,15,15,3,0,5,18,1,2,24,4,1
0.6447368421052632,0.38271604938271603,0.011363636363636364,0.3783783783783784,2,49,10,2,13,8,7,10,18,1,1,20,4,1,1
0.23026315789473684,0.0,0.8977272727272727,0.010810810810810811,1,14,12,2,15,15,18,4,17,19,1,2,6,0,1
0.013157894736842105,0.037037037037037035,0.7840909090909091,0.010810810810810811,2,26,0,16,6,1,2,22,28,1,1,4,0,1,1
1.0,0.037037037037037035,1.0,1.0,1,11,13,2,16,19,28,11,0,0,2,0,2,36,1
0.18421052631578946,0.0,0.8579545454545455,0.3675675675675676,2,9,1,2,13,8,3,9,5,4,1,2,9,4,1
0.5,0.0,0.23863636363636365,0.010810810810810811,1,8,12,2,15,15,18,9,17,17,0,0,5,0,1
0.019736842105263157,0.16049382716049382,0.011363636363636364,0.13513513513513514,2,26,23,39,11,14,17,11,28,0,0,3,4,1,0
0.9539473684210525,0.0,0.02840909090909091,0.010810810810810811,2,9,23,40,13,8,3,9,2,7,0,0,5,0,1
0.5526315789473684,0.0,0.02840909090909091,0.010810810810810811,1,4,22,2,13,8,1,9,2,4,1,0,5,0,1
0.019736842105263157,0.04938271604938271,0.8465909090909091,1.0,2,5,3,2,11,14,2,11,0,0,2,2,3,29,1
0.0,0.30864197530864196,1.0,0.016216216216216217,1,32,11,0,8,12,20,8,0,2,0,1,8,35,1
0.23026315789473684,0.0,0.8977272727272727,0.010810810810810811,1,14,12,2,15,15,18,4,17,19,1,2,6,0,1
0.125,0.2345679012345679,0.8295454545454546,0.23243243243243245,2,12,16,2,15,15,3,9,5,1,1,18,4,1,1
0.013157894736842105,0.9259259259259258,0.8409090909090909,0.945945945945946,1,4,23,49,6,1,17,11,32,1,1,13,0,1,1
0.019736842105263157,0.4691358024691358,0.05113636363636364,0.4864864864864865,2,13,0,4,11,0,17,11,24,1,0,3,4,1,1
0.43421052631578944,0.0,0.011363636363636364,0.08648648648648649,2,38,12,2,13,8,12,9,29,11,1,2,12,0,1
0.013157894736842105,0.037037037037037035,0.011363636363636364,0.010810810810810811,1,30,8,2,6,3,17,20,28,1,0,3,0,1,1
0.21052631578947367,0.0,0.9375,0.35135135135135137,2,2,8,2,13,8,1,9,2,23,0,2,6,0,0
0.9210526315789473,0.0,0.39204545454545453,0.0918918918918919,2,22,19,27,15,15,3,9,5,18,0,0,5,4,1
0.5197368421052632,0.0,0.011363636363636364,0.3945945945945946,2,20,3,2,13,8,3,9,25,18,1,2,10,4,1
0.3026315789473684,0.0,0.07386363636363637,0.11351351351351352,2,25,12,2,13,8,3,0,29,18,1,2,13,0,1
0.4539473684210526,0.6049382716049383,0.14204545454545456,0.6432432432432433,2,43,22,2,13,8,13,9,11,1,1,19,4,1,1
0.013157894736842105,0.037037037037037035,0.9715909090909092,1.0,2,29,6,33,6,16,9,25,1,1,5,0,1,32,1
0.5789473684210527,0.037037037037037035,0.09659090909090909,0.010810810810810811,2,37,8,2,13,8,10,0,2,1,1,6,0,1,1
0.09210526315789473,0.0,0.19886363636363638,0.9243243243243244,2,7,6,2,13,8,0,9,5,18,0,0,5,0,1
0.9671052631578947,0.0,0.4318181818181818,0.20540540540540542,2,11,12,32,13,8,13,9,2,10,1,2,16,0,1
0.013157894736842105,0.2345679012345679,0.011363636363636364,0.23243243243243245,2,9,6,35,6,3,2,11,20,1,0,3,4,1,1
0.8026315789473684,0.037037037037037035,0.4147727272727273,0.010810810810810811,1,42,12,2,13,8,11,3,2,1,1,9,0,1,1
0.23026315789473684,0.0,0.2840909090909091,0.2864864864864865,2,19,3,2,15,15,3,4,17,3,1,2,6,4,1
0.013157894736842105,0.2345679012345679,0.011363636363636364,0.23243243243243245,2,9,6,35,6,3,2,11,20,1,0,3,4,1,1
1.0,0.037037037037037035,1.0,1.0,1,52,13,2,16,19,28,11,0,0,2,0,2,36,1
0.0,0.5432098765432098,0.005681818181818182,0.016216216216216217,2,55,11,0,14,17,25,8,1,12,1,1,15,16,1
0.013157894736842105,0.037037037037037035,0.011363636363636364,0.010810810810810811,1,33,0,25,6,11,2,24,14,1,1,22,4,1,1
0.6842105263157894,0.1111111111111111,0.011363636363636364,0.06486486486486487,2,34,8,2,13,8,13,9,13,1,0,3,0,3,1
0.1381578947368421,0.0,0.10795454545454546,0.016216216216216217,2,15,22,2,15,15,18,4,2,3,0,0,5,0,0
0.6447368421052632,0.9135802469135802,0.4715909090909091,0.9567567567567568,2,8,8,2,13,8,0,9,17,1,1,4,0,1,1
0.9407894736842105,0.0,0.7329545454545455,0.07027027027027027,1,18,8,37,13,8,4,9,2,3,1,0,5,0,1
0.5,0.0,0.23863636363636365,0.010810810810810811,1,8,12,2,15,15,18,9,17,17,0,0,5,0,1
0.3684210526315789,0.0,0.5056818181818182,0.8540540540540541,2,20,3,2,13,8,0,9,2,4,0,0,5,4,1
0.013157894736842105,0.037037037037037035,0.011363636363636364,1.0,2,27,8,2,6,3,2,18,1,0,2,0,1,5,1
0.013157894736842105,0.037037037037037035,0.6193181818181819,0.010810810810810811,2,22,6,38,6,3,2,20,28,1,1,19,0,1,1
0.019736842105263157,0.4691358024691358,0.05113636363636364,0.4864864864864865,2,13,0,4,11,0,17,11,24,1,0,3,4,1,1
0.013157894736842105,0.06172839506172839,0.8522727272727273,0.31891891891891894,1,6,16,33,6,16,17,11,14,1,1,16,0,1,1
0.18421052631578946,0.0,0.19886363636363638,0.12432432432432433,2,21,3,2,13,8,12,9,25,18,1,2,23,0,1
0.23026315789473684,0.0,0.8977272727272727,0.010810810810810811,1,14,12,2,15,15,18,4,17,19,1,2,6,0,1
0.5197368421052632,0.0,0.011363636363636364,0.3945945945945946,2,20,3,2,13,8,3,9,25,18,1,2,10,4,1
0.9605263157894737,0.0,0.7329545454545455,0.8540540540540541,1,32,16,34,13,8,4,4,2,16,1,2,9,4,1
0.0,0.037037037037037035,0.011363636363636364,0.005405405405405406,2,25,14,0,3,17,23,24,1,1,4,2,1,5,1
0.09868421052631579,0.0,0.02840909090909091,0.5621621621621622,2,13,22,2,13,8,0,9,23,25,1,2,20,4,1
